Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Total_Study_Time,Study_Efficiency,Gender_Male,School_Type_Public,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near
21,95,5,62,1.0,4,70,21.0,3.1818181818181817,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True
13,69,9,96,0.0,4,61,0.0,4.357142857142857,False,False,False,True,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False
21,79,7,66,2.0,4,67,42.0,3.0454545454545454,True,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False
22,79,5,100,3.5,3,72,77.0,3.130434782608696,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
15,95,6,88,1.0,5,66,15.0,4.125,True,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,True,False,False,True
21,91,5,84,1.0,2,70,21.0,3.1818181818181817,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True
20,81,6,51,3.0,4,67,60.0,3.1904761904761907,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,False,False,True
13,87,4,72,2.0,3,67,26.0,4.785714285714286,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False
22,94,7,75,2.0,2,71,44.0,3.0869565217391304,False,True,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True
23,60,8,69,1.0,4,66,23.0,2.75,True,False,False,False,False,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True
26,76,5,57,1.0,4,68,26.0,2.5185185185185186,True,True,False,True,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True
26,96,7,68,3.0,3,74,78.0,2.740740740740741,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True
12,90,6,54,1.0,3,64,12.0,4.923076923076923,True,True,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True
14,82,8,65,1.0,3,65,14.0,4.333333333333333,True,False,False,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True
23,81,4,54,1.0,3,66,23.0,2.75,True,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True
23,74,8,88,0.0,3,66,0.0,2.75,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True
23,81,4,84,2.0,5,68,46.0,2.8333333333333335,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True
36,86,7,97,2.0,1,75,72.0,2.027027027027027,False,True,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True
23,77,6,69,1.0,2,67,23.0,2.7916666666666665,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False
27,89,6,89,3.0,3,74,81.0,2.642857142857143,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True
26,94,5,79,1.0,2,74,26.0,2.740740740740741,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True
24,66,9,82,1.0,2,62,24.0,2.48,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True
18,78,5,77,2.0,4,66,36.0,3.473684210526316,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False
25,76,5,89,3.0,3,69,75.0,2.6538461538461537,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
15,87,10,52,2.0,3,68,30.0,4.25,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True
19,70,7,54,0.0,2,75,0.0,3.75,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False
17,86,5,55,2.0,4,66,34.0,3.6666666666666665,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
20,95,7,64,2.0,3,68,40.0,3.238095238095238,False,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True
34,77,7,80,0.0,3,69,0.0,1.9714285714285715,True,True,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True
9,96,4,82,0.0,4,67,0.0,6.7,True,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
24,100,6,86,2.0,5,75,48.0,3.0,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True
10,64,7,64,0.0,4,60,0.0,5.454545454545454,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False
17,69,9,83,2.0,4,66,34.0,3.6666666666666665,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False
27,98,7,56,1.0,3,73,27.0,2.607142857142857,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True
20,98,7,50,1.0,2,68,20.0,3.238095238095238,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True
14,64,6,85,0.0,3,62,0.0,4.133333333333334,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True
16,61,9,86,2.0,2,62,32.0,3.6470588235294117,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True
24,66,8,81,1.0,4,65,24.0,2.6,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False
16,100,8,63,2.0,3,69,32.0,4.0588235294117645,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False
21,67,7,96,3.0,2,64,63.0,2.909090909090909,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False
20,80,5,94,0.0,4,67,0.0,3.1904761904761907,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,True,False,True,True,False
16,94,9,76,0.0,2,70,0.0,4.117647058823529,True,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True
33,61,7,99,2.0,3,70,66.0,2.0588235294117645,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
24,84,7,65,3.0,3,69,72.0,2.76,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
8,71,8,75,0.0,3,61,0.0,6.777777777777778,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True
21,94,7,96,0.0,2,69,0.0,3.1363636363636362,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False
16,71,5,73,1.0,0,63,16.0,3.7058823529411766,True,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,True,True,False,False,True
25,87,7,74,0.0,4,67,0.0,2.576923076923077,True,True,False,True,True,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True
15,87,4,54,1.0,6,65,15.0,4.0625,True,True,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,True,False
19,69,7,61,3.0,4,66,57.0,3.3,True,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
23,61,9,58,3.5,2,63,80.5,2.625,True,True,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True
25,76,4,78,2.0,3,68,50.0,2.6153846153846154,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False
13,72,7,66,0.0,4,65,0.0,4.642857142857143,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True
18,92,8,54,1.0,3,67,18.0,3.526315789473684,True,True,True,False,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True
17,92,8,75,2.0,3,68,34.0,3.7777777777777777,False,True,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True
16,78,6,83,0.0,3,64,0.0,3.764705882352941,True,True,False,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,True
31,84,5,87,0.0,3,71,0.0,2.21875,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
22,84,6,92,0.0,5,69,0.0,3.0,False,True,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True
12,93,9,74,1.0,3,67,12.0,5.153846153846154,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,False,True,True,False
26,77,4,70,2.0,3,65,52.0,2.4074074074074074,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False
33,71,5,84,1.0,2,68,33.0,2.0,True,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True
26,71,6,51,1.0,3,67,26.0,2.4814814814814814,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False
11,81,6,82,3.0,4,67,33.0,5.583333333333333,True,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True
17,78,7,70,2.0,3,66,34.0,3.6666666666666665,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True
28,78,9,73,2.0,4,70,56.0,2.413793103448276,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False
16,64,5,65,3.0,4,65,48.0,3.823529411764706,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,True,False
23,89,7,56,3.5,4,69,80.5,2.875,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False,True
25,69,7,70,1.0,4,65,25.0,2.5,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
14,68,6,65,1.0,3,63,14.0,4.2,True,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True
20,77,5,98,2.0,2,67,40.0,3.1904761904761907,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
4,69,6,97,1.0,3,61,4.0,12.2,False,True,False,False,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
14,83,6,82,0.0,2,65,0.0,4.333333333333333,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True
18,75,8,95,1.0,2,66,18.0,3.473684210526316,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,True
13,78,8,88,0.0,3,66,0.0,4.714285714285714,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
30,81,5,67,1.0,1,69,30.0,2.225806451612903,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
11,68,6,80,2.0,3,63,22.0,5.25,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False
17,66,6,61,1.0,6,65,17.0,3.611111111111111,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True
21,95,10,84,0.0,4,67,0.0,3.0454545454545454,True,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,True
29,77,7,52,2.0,3,69,58.0,2.3,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True
11,76,5,92,3.5,2,65,38.5,5.416666666666667,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,True,False,True
27,61,6,79,1.0,3,65,27.0,2.3214285714285716,True,True,False,True,False,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,False
20,80,6,53,0.0,2,65,0.0,3.0952380952380953,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False
14,82,8,94,2.0,5,67,28.0,4.466666666666667,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
23,82,8,94,1.0,2,66,23.0,2.75,True,True,True,False,False,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True
21,88,7,93,3.5,3,72,73.5,3.272727272727273,False,True,False,True,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,True
16,67,7,89,3.0,3,66,48.0,3.8823529411764706,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True
20,70,7,84,2.0,4,65,40.0,3.0952380952380953,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
18,92,7,70,1.0,3,69,18.0,3.6315789473684212,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False
21,98,4,57,2.0,2,68,42.0,3.090909090909091,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True
24,65,7,64,1.0,1,64,24.0,2.56,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True
30,80,6,67,3.0,4,69,90.0,2.225806451612903,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False
13,69,5,68,0.0,1,59,0.0,4.214285714285714,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,False,True,False
